City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Chittagong;2;150212004;10100212004;Arefin nagar;Comisonar Colony;520;2392;75;1;1;4;1;1;2;1;2;3;1;3;4;1;2;2;1;30
Chittagong;2;150212005;10100212005;Arefin nagar;Arfen Bazar Block-1;370;1702;80;2;1;4;1;1;2;1;2;3;1;3;4;1;2;2;1;31
Chittagong;2;150212006;10100212006;Arefin nagar;Arfen Bazar Block-2;420;1932;75;2;1;4;1;1;2;1;2;3;1;4;4;1;2;2;1;32
Chittagong;2;150212007;10100212007;Arefin nagar;Janur Baper Khamar Bari;120;552;65;1;1;4;1;1;2;1;2;3;1;3;4;1;2;2;1;30
Chittagong;2;150213001;10100213001;Islampur;Betuya;320;1472;40;1;1;2;1;1;1;1;2;3;1;1;4;1;2;2;1;25
Chittagong;2;150213002;10100213002;Islampur;Taltola, Islampur;275;1260;42;1;1;2;1;1;1;1;2;3;1;1;4;1;2;2;1;25
Chittagong;2;150213003;10100213003;Islampur;Pahareka Somete;415;1909;45;1;1;2;1;1;1;1;2;3;1;1;4;1;2;2;1;25
Chittagong;2;150213004;10100213004;Islampur;Debdeber Cona;1175;5405;42;1;1;2;1;1;1;1;2;3;1;1;4;1;2;2;1;25
Chittagong;2;150213005;10100213005;Islampur;Majer Cona;470;2162;48;1;1;2;1;1;1;1;2;3;1;1;4;1;2;2;1;25
Chittagong;2;150214001;10100214001;Cantonment;Islampur, Merpara;250;1800;25;4;3;4;4;3;3;3;4;4;4;3;4;4;4;4;4;59
Chittagong;2;150214002;10100214002;Cantonment;Sher sha Colony;350;2500;50;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;63
Chittagong;2;150214003;10100214003;Cantonment;Arshad Nagar, Chondro Nagar;400;1840;20;1;1;2;1;1;2;1;2;2;3;3;2;2;3;1;3;30
Chittagong;3;150301001;10100301001;Volaganj, Katailla bill, tuikka bill;Khondokar Bari;120;552;80;2;1;2;1;1;3;1;4;4;4;3;4;3;4;4;4;45
Chittagong;3;150301002;10100301002;Volaganj, Katailla bill, tuikka bill;Volaganj;60;273;120;2;1;4;1;1;2;1;3;3;4;2;4;3;4;4;4;43
Chittagong;3;150302001;10100302001;Mia nagar, Nath pukur, wazedia;Lathpur;70;322;60;2;3;4;4;1;3;4;4;3;4;2;4;3;4;4;4;53
Chittagong;3;150302002;10100302002;Mia nagar, Nath pukur, wazedia;Horepur Yasek Thakur Bari;85;397;70;2;1;4;1;1;2;2;3;3;4;3;3;2;4;4;4;43
Chittagong;3;150302003;10100302003;Mia nagar, Nath pukur, wazedia;Sorkar Bari;185;851;110;3;3;4;2;1;2;4;3;3;4;2;4;3;4;4;4;50
Chittagong;3;150302004;10100302004;Mia nagar, Nath pukur, wazedia;Abul Ahamed Sorkar Bari;136;736;110;3;1;4;2;1;3;2;4;4;4;3;4;2;4;4;4;49
Chittagong;3;150302005;10100302005;Mia nagar, Nath pukur, wazedia;Lederam Dhoper Bari;60;300;80;2;1;4;1;1;3;4;3;3;4;2;4;3;4;4;4;47
Chittagong;3;150302006;10100302006;Mia nagar, Nath pukur, wazedia;Air Ali Von Bari;170;782;80;2;1;4;1;1;3;4;3;1;4;2;4;2;4;4;4;44
Chittagong;3;150303001;10100303001;Fakirabadh elaka;Dokto Pur Moyab Miyar Bari;70;322;80;2;3;3;2;1;2;4;3;4;4;2;4;3;4;4;4;49
Chittagong;3;150303002;10100303002;Fakirabadh elaka;Joher Stor;120;552;20;2;3;4;2;1;2;4;3;3;4;2;4;3;4;4;4;49
Chittagong;3;150303003;10100303003;Fakirabadh elaka;Nuru Aden Bari;90;414;95;2;3;4;2;1;2;4;3;3;4;2;4;3;4;4;4;49
Chittagong;3;150303004;10100303004;Fakirabadh elaka;Nejam Ahamed;80;368;80;2;2;4;2;1;2;4;3;4;4;2;4;2;4;4;4;48
Chittagong;3;150304001;10100304001;"Green residential area, Patha pur, 
Paschim shahid nagar R/A";Sohed Nagar;1600;7330;30;2;3;4;2;1;3;4;4;4;4;2;4;4;4;4;4;53
Chittagong;3;150304002;10100304002;"Green residential area, Patha pur, 
Paschim shahid nagar R/A";Sohed Nagar;1000;4600;20;4;3;4;2;1;4;4;4;4;4;3;4;4;4;4;4;57
Chittagong;3;150304003;10100304003;"Green residential area, Patha pur, 
Paschim shahid nagar R/A";Baku Nagar Sukkur Sowdagor Ar Bari;60;276;95;2;3;4;2;1;3;4;3;3;4;2;4;3;4;4;4;50
Chittagong;3;150304004;10100304004;"Green residential area, Patha pur, 
Paschim shahid nagar R/A";Pathan Pur, Badsha Driver Ar Bari;300;1380;40;2;3;4;2;1;3;4;4;4;4;3;4;4;4;4;4;54
Chittagong;3;150305001;10100305001;Muradpur;Haji Ali Ahamed Sowdagor Bari;105;483;40;2;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;47
Chittagong;3;150305002;10100305002;Muradpur;Abdul Salam Membarer Bari;90;415;80;2;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;47
Chittagong;3;150305003;10100305003;Muradpur;Advoket Abdul Mabuder Bari;105;483;90;2;1;4;4;1;4;1;4;4;2;3;4;4;4;4;4;50
Chittagong;3;150305004;10100305004;Muradpur;Jafor Ahamed Keraner Bari;90;414;80;2;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;47
Chittagong;3;150305005;10100305005;Muradpur;Dolelur Rahman Ar Bari;210;1000;60;1;1;4;4;4;4;1;1;4;2;3;4;4;4;4;4;49
Chittagong;3;150306001;10100306001;Kamrabadh, banani R/A, samadpur;Badsha Miyar Bari;110;506;80;2;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;47
Chittagong;3;150306002;10100306002;Kamrabadh, banani R/A, samadpur;Kala Molober Bari;140;644;80;2;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;47
Chittagong;3;150306003;10100306003;Kamrabadh, banani R/A, samadpur;Eliyas Sovapoty Ar Bari;100;460;70;1;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;46
Chittagong;3;150306004;10100306004;Kamrabadh, banani R/A, samadpur;Joher Formaner Bari;110;506;70;1;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;46
Chittagong;3;150306005;10100306005;Kamrabadh, banani R/A, samadpur;Bonani Housing Sosity;150;690;25;2;1;4;1;1;4;1;4;4;4;4;4;2;4;1;2;43
Chittagong;3;150306006;10100306006;Kamrabadh, banani R/A, samadpur;Mirpur Foyaj Bekarir Bari;210;966;85;1;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;46
Chittagong;3;150306007;10100306007;Kamrabadh, banani R/A, samadpur;Mirpur Jahangir Sordar;110;506;80;1;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;46
Chittagong;3;150306008;10100306008;Kamrabadh, banani R/A, samadpur;Mirur Latef Co. Abasek;110;506;70;1;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;46
Chittagong;3;150306009;10100306009;Kamrabadh, banani R/A, samadpur;Tupa Company;70;322;70;1;1;4;1;1;4;1;4;4;2;3;4;4;4;4;4;46
